resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:288,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:294,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:294,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:294,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:294,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:294,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.basic.conditions.vpc_network_sources.vpc_subnetwork.vpc_ip_subnetworks,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:306,
google_access_context_manager_access_levels,access_levels.custom,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:337,
google_access_context_manager_access_levels,access_levels.custom,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:337,
google_access_context_manager_access_levels,access_levels.custom.expr,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:345,
google_access_context_manager_access_levels,access_levels.custom.expr,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:345,
google_access_context_manager_access_levels,access_levels.custom.expr,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_levels.go:345,
google_access_context_manager_access_policy,scopes,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_access_policy.go:119,
google_access_context_manager_access_policy_iam_binding,condition,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_binding.go:52,
google_access_context_manager_access_policy_iam_binding,members,NestedBlock,schema.TypeSet,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_binding.go:40,
google_access_context_manager_access_policy_iam_binding,members,SetHash,"func(v interface{}) int {
	return schema.HashString(strings.ToLower(v.(string)))
}",Ordering,Required,1.00,1.10,1.10,0.00,1.10,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_binding.go:48,
google_access_context_manager_access_policy_iam_member,condition,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_member.go:76,
google_access_context_manager_access_policy_iam_member,member,DiffSuppressFunc,iamMemberCaseDiffSuppress,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_member.go:73,
google_access_context_manager_access_policy_iam_policy,policy_data,DiffSuppressFunc,jsonPolicyDiffSuppress,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,accesscontextmanager,true,google-beta/tpgiamresource/resource_iam_policy.go:36,
google_access_context_manager_authorized_orgs_desc,orgs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_authorized_orgs_desc.go:162,
google_access_context_manager_egress_policy,egress_policy_name,DiffSuppressFunc,tpgresource.CompareSelfLinkOrResourceName,Representation,Required,1.00,1.20,1.20,0.00,1.20,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_egress_policy.go:109,
google_access_context_manager_gcp_user_access_binding,access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:119,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:129,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:135,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:135,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:142,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:142,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:142,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.session_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:150,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.session_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:150,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.active_settings.session_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:150,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.dry_run_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:189,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.dry_run_settings,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:189,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.dry_run_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:196,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.dry_run_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:196,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.dry_run_settings.access_levels,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:196,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.scope,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:209,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.scope,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:209,
google_access_context_manager_gcp_user_access_binding,scoped_access_settings.scope.client_scope,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Generated,accesscontextmanager,false,google-beta/services/accesscontextmanager/resource_access_context_manager_gcp_user_access_binding.go:216,
