resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_access_context_manager_service_perimeter,spec.egress_policies.egress_from.sources,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:339
google_access_context_manager_service_perimeter,spec.egress_policies.egress_from.sources.access_level,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:345
google_access_context_manager_service_perimeter,spec.egress_policies.egress_from.sources.resource,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:350
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:366
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.external_resources,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:374
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.operations,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:385
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.operations.method_selectors,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:392
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.operations.method_selectors.method,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:401
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.operations.method_selectors.permission,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:408
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.operations.service_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:417
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.resources,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:427
google_access_context_manager_service_perimeter,spec.egress_policies.egress_to.roles,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:440
google_access_context_manager_service_perimeter,spec.egress_policies.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:453
google_access_context_manager_service_perimeter,spec.ingress_policies,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:461
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:470
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from.identities,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:478
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from.identity_type,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:489
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from.sources,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:498
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from.sources.access_level,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:504
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_from.sources.resource,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:516
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:532
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.operations,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:540
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.operations.method_selectors,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:547
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.operations.method_selectors.method,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:556
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.operations.method_selectors.permission,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:563
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.operations.service_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:572
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.resources,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:582
google_access_context_manager_service_perimeter,spec.ingress_policies.ingress_to.roles,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:598
google_access_context_manager_service_perimeter,spec.ingress_policies.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:611
google_access_context_manager_service_perimeter,spec.resources,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:619
google_access_context_manager_service_perimeter,spec.restricted_services,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:631
google_access_context_manager_service_perimeter,spec.vpc_accessible_services,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:645
google_access_context_manager_service_perimeter,spec.vpc_accessible_services.allowed_services,schema.TypeSet,false,true,false,Optional,true,schema.TypeSet,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:653
google_access_context_manager_service_perimeter,spec.vpc_accessible_services.enable_restriction,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:663
google_access_context_manager_service_perimeter,status,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/accesscontextmanager/resource_access_context_manager_service_perimeter.go:675
