resource,provenance,product,is_iam,schema_callee,file_path:line
google_network_services_edge_cache_service,Generated,networkservices,false,networkservices.ResourceNetworkServicesEdgeCacheService,google-beta/provider/provider_mmv1_resources.go:1453
google_network_services_endpoint_policy,Generated,networkservices,false,networkservices.ResourceNetworkServicesEndpointPolicy,google-beta/provider/provider_mmv1_resources.go:1454
google_network_services_gateway,Generated,networkservices,false,networkservices.ResourceNetworkServicesGateway,google-beta/provider/provider_mmv1_resources.go:1455
google_network_services_grpc_route,Generated,networkservices,false,networkservices.ResourceNetworkServicesGrpcRoute,google-beta/provider/provider_mmv1_resources.go:1456
google_network_services_http_route,Generated,networkservices,false,networkservices.ResourceNetworkServicesHttpRoute,google-beta/provider/provider_mmv1_resources.go:1457
google_network_services_lb_route_extension,Generated,networkservices,false,networkservices.ResourceNetworkServicesLbRouteExtension,google-beta/provider/provider_mmv1_resources.go:1458
google_network_services_lb_traffic_extension,Generated,networkservices,false,networkservices.ResourceNetworkServicesLbTrafficExtension,google-beta/provider/provider_mmv1_resources.go:1459
google_network_services_mesh,Generated,networkservices,false,networkservices.ResourceNetworkServicesMesh,google-beta/provider/provider_mmv1_resources.go:1460
google_network_services_multicast_domain,Generated,networkservices,false,networkservices.ResourceNetworkServicesMulticastDomain,google-beta/provider/provider_mmv1_resources.go:1461
google_network_services_service_binding,Generated,networkservices,false,networkservices.ResourceNetworkServicesServiceBinding,google-beta/provider/provider_mmv1_resources.go:1462
google_network_services_service_lb_policies,Generated,networkservices,false,networkservices.ResourceNetworkServicesServiceLbPolicies,google-beta/provider/provider_mmv1_resources.go:1463
google_network_services_tcp_route,Generated,networkservices,false,networkservices.ResourceNetworkServicesTcpRoute,google-beta/provider/provider_mmv1_resources.go:1464
google_network_services_tls_route,Generated,networkservices,false,networkservices.ResourceNetworkServicesTlsRoute,google-beta/provider/provider_mmv1_resources.go:1465
google_network_services_wasm_plugin,Generated,networkservices,false,networkservices.ResourceNetworkServicesWasmPlugin,google-beta/provider/provider_mmv1_resources.go:1466
google_notebooks_environment,Generated,notebooks,false,notebooks.ResourceNotebooksEnvironment,google-beta/provider/provider_mmv1_resources.go:1467
google_notebooks_instance,Generated,notebooks,false,notebooks.ResourceNotebooksInstance,google-beta/provider/provider_mmv1_resources.go:1468
google_notebooks_instance_iam_binding,Generated,notebooks,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1469
google_notebooks_instance_iam_member,Generated,notebooks,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1470
google_notebooks_instance_iam_policy,Generated,notebooks,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1471
google_notebooks_runtime,Generated,notebooks,false,notebooks.ResourceNotebooksRuntime,google-beta/provider/provider_mmv1_resources.go:1472
google_notebooks_runtime_iam_binding,Generated,notebooks,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1473
google_notebooks_runtime_iam_member,Generated,notebooks,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1474
google_notebooks_runtime_iam_policy,Generated,notebooks,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1475
google_observability_trace_scope,Generated,observability,false,observability.ResourceObservabilityTraceScope,google-beta/provider/provider_mmv1_resources.go:1476
google_oracle_database_autonomous_database,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseAutonomousDatabase,google-beta/provider/provider_mmv1_resources.go:1477
google_oracle_database_cloud_exadata_infrastructure,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseCloudExadataInfrastructure,google-beta/provider/provider_mmv1_resources.go:1478
google_oracle_database_cloud_vm_cluster,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseCloudVmCluster,google-beta/provider/provider_mmv1_resources.go:1479
google_oracle_database_db_system,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseDbSystem,google-beta/provider/provider_mmv1_resources.go:1480
google_oracle_database_odb_network,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseOdbNetwork,google-beta/provider/provider_mmv1_resources.go:1481
google_oracle_database_odb_subnet,Generated,oracledatabase,false,oracledatabase.ResourceOracleDatabaseOdbSubnet,google-beta/provider/provider_mmv1_resources.go:1482
google_org_policy_custom_constraint,Generated,orgpolicy,false,orgpolicy.ResourceOrgPolicyCustomConstraint,google-beta/provider/provider_mmv1_resources.go:1483
google_org_policy_policy,Generated,orgpolicy,false,orgpolicy.ResourceOrgPolicyPolicy,google-beta/provider/provider_mmv1_resources.go:1484
google_os_config_guest_policies,Generated,osconfig,false,osconfig.ResourceOSConfigGuestPolicies,google-beta/provider/provider_mmv1_resources.go:1485
google_os_config_patch_deployment,Generated,osconfig,false,osconfig.ResourceOSConfigPatchDeployment,google-beta/provider/provider_mmv1_resources.go:1486
google_os_config_v2_policy_orchestrator,Generated,osconfigv2,false,osconfigv2.ResourceOSConfigV2PolicyOrchestrator,google-beta/provider/provider_mmv1_resources.go:1487
google_os_config_v2_policy_orchestrator_for_folder,Generated,osconfigv2,false,osconfigv2.ResourceOSConfigV2PolicyOrchestratorForFolder,google-beta/provider/provider_mmv1_resources.go:1488
google_os_config_v2_policy_orchestrator_for_organization,Generated,osconfigv2,false,osconfigv2.ResourceOSConfigV2PolicyOrchestratorForOrganization,google-beta/provider/provider_mmv1_resources.go:1489
google_os_login_ssh_public_key,Generated,oslogin,false,oslogin.ResourceOSLoginSSHPublicKey,google-beta/provider/provider_mmv1_resources.go:1490
google_parallelstore_instance,Generated,parallelstore,false,parallelstore.ResourceParallelstoreInstance,google-beta/provider/provider_mmv1_resources.go:1491
google_parameter_manager_parameter,Generated,parametermanager,false,parametermanager.ResourceParameterManagerParameter,google-beta/provider/provider_mmv1_resources.go:1492
google_parameter_manager_parameter_version,Generated,parametermanager,false,parametermanager.ResourceParameterManagerParameterVersion,google-beta/provider/provider_mmv1_resources.go:1493
google_parameter_manager_regional_parameter,Generated,parametermanagerregional,false,parametermanagerregional.ResourceParameterManagerRegionalRegionalParameter,google-beta/provider/provider_mmv1_resources.go:1494
google_parameter_manager_regional_parameter_version,Generated,parametermanagerregional,false,parametermanagerregional.ResourceParameterManagerRegionalRegionalParameterVersion,google-beta/provider/provider_mmv1_resources.go:1495
google_privateca_ca_pool,Generated,privateca,false,privateca.ResourcePrivatecaCaPool,google-beta/provider/provider_mmv1_resources.go:1496
google_privateca_ca_pool_iam_binding,Generated,privateca,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1497
google_privateca_ca_pool_iam_member,Generated,privateca,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1498
google_privateca_ca_pool_iam_policy,Generated,privateca,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1499
google_privateca_certificate,Generated,privateca,false,privateca.ResourcePrivatecaCertificate,google-beta/provider/provider_mmv1_resources.go:1500
google_privateca_certificate_authority,Generated,privateca,false,privateca.ResourcePrivatecaCertificateAuthority,google-beta/provider/provider_mmv1_resources.go:1501
google_privateca_certificate_template,Generated,privateca,false,privateca.ResourcePrivatecaCertificateTemplate,google-beta/provider/provider_mmv1_resources.go:1502
google_privateca_certificate_template_iam_binding,Generated,privateca,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1503
google_privateca_certificate_template_iam_member,Generated,privateca,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1504
google_privateca_certificate_template_iam_policy,Generated,privateca,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1505
google_privileged_access_manager_entitlement,Generated,privilegedaccessmanager,false,privilegedaccessmanager.ResourcePrivilegedAccessManagerEntitlement,google-beta/provider/provider_mmv1_resources.go:1506
google_privileged_access_manager_settings,Generated,privilegedaccessmanager,false,privilegedaccessmanager.ResourcePrivilegedAccessManagerSettings,google-beta/provider/provider_mmv1_resources.go:1507
google_public_ca_external_account_key,Generated,publicca,false,publicca.ResourcePublicCAExternalAccountKey,google-beta/provider/provider_mmv1_resources.go:1508
google_pubsub_schema,Generated,pubsub,false,pubsub.ResourcePubsubSchema,google-beta/provider/provider_mmv1_resources.go:1509
google_pubsub_schema_iam_binding,Generated,pubsub,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1510
google_pubsub_schema_iam_member,Generated,pubsub,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1511
google_pubsub_schema_iam_policy,Generated,pubsub,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1512
google_pubsub_subscription,Generated,pubsub,false,pubsub.ResourcePubsubSubscription,google-beta/provider/provider_mmv1_resources.go:1513
google_pubsub_topic,Generated,pubsub,false,pubsub.ResourcePubsubTopic,google-beta/provider/provider_mmv1_resources.go:1514
google_pubsub_topic_iam_binding,Generated,pubsub,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1515
google_pubsub_topic_iam_member,Generated,pubsub,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1516
google_pubsub_topic_iam_policy,Generated,pubsub,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1517
google_pubsub_lite_reservation,Generated,pubsublite,false,pubsublite.ResourcePubsubLiteReservation,google-beta/provider/provider_mmv1_resources.go:1518
google_pubsub_lite_subscription,Generated,pubsublite,false,pubsublite.ResourcePubsubLiteSubscription,google-beta/provider/provider_mmv1_resources.go:1519
google_pubsub_lite_topic,Generated,pubsublite,false,pubsublite.ResourcePubsubLiteTopic,google-beta/provider/provider_mmv1_resources.go:1520
google_redis_cluster,Generated,redis,false,redis.ResourceRedisCluster,google-beta/provider/provider_mmv1_resources.go:1521
google_redis_cluster_user_created_connections,Generated,redis,false,redis.ResourceRedisClusterUserCreatedConnections,google-beta/provider/provider_mmv1_resources.go:1522
google_redis_instance,Generated,redis,false,redis.ResourceRedisInstance,google-beta/provider/provider_mmv1_resources.go:1523
google_resource_manager_lien,Generated,resourcemanager,false,resourcemanager.ResourceResourceManagerLien,google-beta/provider/provider_mmv1_resources.go:1524
google_resource_manager_capability,Generated,resourcemanager3,false,resourcemanager3.ResourceResourceManager3Capability,google-beta/provider/provider_mmv1_resources.go:1525
google_runtimeconfig_config_iam_binding,Generated,runtimeconfig,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1526
google_runtimeconfig_config_iam_member,Generated,runtimeconfig,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1527
google_runtimeconfig_config_iam_policy,Generated,runtimeconfig,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1528
google_saas_runtime_release,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeRelease,google-beta/provider/provider_mmv1_resources.go:1529
google_saas_runtime_rollout_kind,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeRolloutKind,google-beta/provider/provider_mmv1_resources.go:1530
google_saas_runtime_saas,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeSaas,google-beta/provider/provider_mmv1_resources.go:1531
google_saas_runtime_tenant,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeTenant,google-beta/provider/provider_mmv1_resources.go:1532
google_saas_runtime_unit,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeUnit,google-beta/provider/provider_mmv1_resources.go:1533
google_saas_runtime_unit_kind,Generated,saasruntime,false,saasruntime.ResourceSaasRuntimeUnitKind,google-beta/provider/provider_mmv1_resources.go:1534
google_secret_manager_secret,Generated,secretmanager,false,secretmanager.ResourceSecretManagerSecret,google-beta/provider/provider_mmv1_resources.go:1535
google_secret_manager_secret_iam_binding,Generated,secretmanager,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1536
google_secret_manager_secret_iam_member,Generated,secretmanager,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1537
google_secret_manager_secret_iam_policy,Generated,secretmanager,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1538
google_secret_manager_secret_version,Generated,secretmanager,false,secretmanager.ResourceSecretManagerSecretVersion,google-beta/provider/provider_mmv1_resources.go:1539
